Physiology_Output1,Physiology_Output2,Physiology_Output3,Physiology_Output4,Physiology_Output5,Physiology_Output6,Physiology_Output7,Physiology_Output8,Physiology_Output9,Physiology_Output10,Physiology_Output11,Physiology_Output12,Physiology_Output13,Physiology_Output14,Physiology_Output15,Physiology_Output16,Physiology_Output17,Physiology_Output18,Physiology_Output19,Physiology_Output20,Physiology_Output21
filename,expan_rate,R2,RMSE,# of obs,LeafT,gm,Vcmax,Rd,Jmax,TPU,gm_25,Vcmax_25,Rd_25,Jmax_25,TPU_25,gm_scale,Vcmax_scale,Rd_scale,Jmax_scale,TPU_scale
ACI_curve3_11192012-tnf-tr33-lc-b2.csv,1,0.994970190638735,0.183180929691018,12,34.0466666666667,0.379724212479807,78.076595890071,3.88925761863188,46.6187749055283,19.5372379767677,0.222510445295123,35.9396855936748,2.24038523498547,27.674301849353,14.3620499433138,1.70654556003502,2.17243402662966,1.73597716941618,1.68455107410842,1.36033769927553
ACI_curve3_11252012-tnf-tr9-aci-b2.csv,1,0.975622441489337,0.366147484225844,9,32.1111111111111,29.9941314820887,22.0773907923468,0.756645143524445,32.6800280155476,17.0399416262315,19.1711150578626,11.9519497505146,0.48906331613876,21.6336805991602,12.5823553534308,1.56454809183294,1.84717901708015,1.5471312579694,1.51060878733766,1.35427280088583
ACI_curve3_11262012-tnf-tr9-curves-b2.csv,1,0.994438048555608,0.364566689181307,15,33.154,29.9972484350809,29.1222516098344,0.997742516219323,58.2812996409751,7.78130124157116,18.2083384787861,14.4428584110602,0.605987132752368,36.3747517891997,5.69811042064159,1.64744567276304,2.01637728356686,1.64647475547479,1.60224597486545,1.36559326989929
ACI_curve3_11272012-tnf-tr504-curves-b2.csv,1,0.998264015158531,0.270019915266186,13,30.6923076923077,14.0913649403062,40.7996734592,1.51995306792611,73.3230739198611,12.0212006001267,9.7646121688956,24.9086378197941,1.06996898525617,52.6219794761168,9.15351125567172,1.443105439988,1.63797288933953,1.42055806184158,1.39339254527929,1.31328844902857
ACI_curve3_11292012-tnf-tr504-curves-b2.csv,1,0.998674076779762,0.33123290924519,15,30.462,0.959774026986688,124.220565202071,3.16408827867534,122.552383826985,11.5175963753896,0.674348595299579,77.3404275101749,2.25860033167066,89.1196230895479,8.83028910408703,1.4232609568354,1.60615307157086,1.40090667406167,1.37514477259227,1.30432834527001
ACI_curve3_11302012-tnf-tower macarunduba-curves-b2.csv,1,0.999846544858662,0.0774159195939579,12,30.2608333333333,22.639992552784,50.3529135294324,2.20904777383397,83.5449042760102,5.56249553636037,16.1026616583881,31.8926067075337,1.59620151647853,61.4581267211087,4.29187490534064,1.40597828067701,1.57882715549677,1.38394040541164,1.35937928364021,1.29605257819575
ACI_curve3_1242012-tnf-tr11-curves-b2.csv,1,0.992274158064666,0.401709837068357,13,31.73,1.21538516722889,45.4598024423561,4.25202429308835,129.247735144664,13.2088709265379,0.793136111224532,25.4151757627504,2.81184730749993,87.4301981563007,9.81410069928077,1.53237905830873,1.78868731291577,1.51218178944038,1.47829626227777,1.34590741742704
ACI_curve4_08212013_tnf_tr500_curves.csv,1,0.988317665745121,0.309261992715006,14,30.6,29.999575468344,13.7450663586918,1.46937138536842,121.271033103726,20.2155841936021,20.9035013968048,8.45772033074822,1.0401506643691,87.4937771274521,15.4345092237033,1.43514595468344,1.62515025576353,1.41265245094052,1.38605323812996,1.30976527342743
ACI_curve4_08262013-tnf-tr500-hux1.csv,1,0.974009757803626,0.756057617998543,15,30.656,0.234482093857637,38.6731836865669,3.91693903023092,136.968431775075,8.25853891770347,0.162837733267186,23.6834785272727,2.76338218619489,98.5028899230909,6.29503205283924,1.43997394923753,1.6329182236483,1.41744383017264,1.39050165819518,1.31191371995932
ACI_curve4_08272012_tnf_tr500_curves.csv,1,0.992171110673227,0.402652990434539,9,31.1522222222222,29.9932736396778,55.6644643667705,1.71456701613608,72.2323469049422,21.518426205483,20.2274657565238,32.6810716309573,1.17392869601344,50.4953603765456,16.186567545981,1.48279937787087,1.70326313027147,1.46053761353531,1.43047492613783,1.32940020448163
ACI_curve4_08292012-tnf-tr9-sun-aci.csv,1,0.997022864707766,0.177671636652133,10,30.323,0.351533062823585,119.747038900019,4.37632699052164,61.0578408620143,20.7394638895937,0.249082298618553,75.4442486122679,3.15033176967293,44.7561304100826,15.9699781810125,1.41131290651017,1.58722554870202,1.38916384383731,1.36423413513558,1.29865323887868
ACI_curve4_10102012-tnf-tr9-aci-b2.csv,1,0.999354930386802,0.159441843699811,14,30.5792857142857,0.785480052455354,100.659368792275,3.0318782321596,82.74014712389,11.1575352800078,0.54799885339313,62.0478736489303,2.14892130338476,59.7655962738838,8.52395649596745,1.43336075904498,1.62228554940996,1.41088378964092,1.3844109702298,1.30896201608798
ACI_curve4_10112012-tnf-tr9-aci-b2.csv,1,0.997605622626844,0.174732606853964,14,30.8428571428571,0.307630755700177,73.0848922914094,2.67335027170596,50.0921777799638,19.1529828979285,0.211270692243978,44.0512869512107,1.86486396449384,35.6417249187464,14.5226805368736,1.45609763679347,1.65908642742617,1.43353634506609,1.40543640618294,1.31883248752173
ACI_curve4_1018-tnf-tr500-lc-hux1.csv,1,0.899235820807208,0.260064210428307,14,30.6592857142857,29.9905956312518,4.8147914036671,1.18054538779871,27.8875718472599,2.21823647501899,20.8230818421856,2.94775616630591,0.832703838555332,20.0519935869406,1.69067912374683,1.44025729997822,1.63337505954603,1.4177254062463,1.39076305437393,1.31203872092713
ACI_curve4_10252012-tnf-caferana-aci-b2.csv,1,0.995814666029282,0.281224939019394,13,31.87,29.4891401595567,36.1389699687195,1.25018106134555,135.780895020288,3.62400151554127,19.0959003174362,19.9665841949174,0.819824304177333,91.1223433489873,2.68598801707822,1.54426550565047,1.80997258298787,1.52493778846929,1.4900944162538,1.3492247517483
ACI_curve4_11162012-tnf-caferana-hux1.csv,1,0.997403201497909,0.134463130756472,12,29.55,1.87915425748199,59.7214276480474,3.7535395649067,45.6249176685881,20.2962428992199,1.39658753322165,40.1983473058631,2.83190618892736,34.9631058758198,16.0595947102095,1.34553274519582,1.48566873144401,1.32544629464877,1.30494464166417,1.26380791454949
ACI_curve4_11192012-tnf-tr33-lc-hux.csv,1,0.997080613540374,0.257684288496017,14,32.9414285714286,29.9339032033403,38.5493384359961,1.27703053816411,56.3219812105154,21.1254372006106,18.3482756172286,19.4617732267907,0.785489432205133,35.5752511005404,15.4793718738169,1.6314286872404,1.98077215199126,1.62577685428441,1.58317873994317,1.36474770247907
ACI_curve4_11252012-tnf-tr9-aci-hux1.csv,1,0.998217777534134,0.151887457908185,12,31.6141666666667,0.555668155561364,84.2929249162049,3.58496778872452,57.2174253913912,5.33713815884789,0.36497170675956,47.5894836756409,2.38727348910695,38.9605971952845,3.97417500430621,1.52249652581271,1.77125109174805,1.50169966075634,1.46859723696218,1.34295499142963
ACI_curve4_11262012-tnf-tr9-curves-hux1.csv,1,0.988599571001223,0.384714323615872,15,30.79,29.8880072391153,17.10065180207,0.555007494874626,44.5609364198179,4.02926515966609,20.5906200017441,10.3537082098225,0.388397494905665,31.802040097781,3.05962426208402,1.45153507939944,1.65164513578302,1.42896775121948,1.40119741635466,1.31691502437022
ACI_curve4_11272012-tnf-tr504-curves-hux1.csv,1,0.995317204615113,0.274909756152238,13,32.2953846153846,3.62144164018988,30.3214929915583,1.40886506668202,47.506442204101,22.4006567893124,2.29227526309354,16.1620770204461,0.90064389897197,31.1220667441536,16.500875152718,1.57984588434749,1.87608888097734,1.56428647136805,1.52645525101656,1.35754355947736
ACI_curve4_11292012-tnf-tr504-curves-hux1.csv,1,0.995969211876786,0.262428170544372,15,30.4946666666667,29.945291281828,23.5637005956621,0.788494673342657,48.8773227644733,12.7522427063263,20.9984357534093,14.6301014650339,0.561734249580426,35.4769618190606,9.76709291000158,1.42607247670657,1.61063138570704,1.40367918447487,1.37772008250755,1.30563339816988
ACI_curve4_1242012-tnf-tr11-curves-b2.csv,1,0.952295004719193,0.740086744915032,11,31.6563636363636,29.4859216590961,25.6814155179053,2.84260841878989,97.9741708484642,22.1731226491161,19.3210799196675,14.4473652769024,1.88813567021386,66.5529353797119,16.4972207912835,1.52610111762343,1.77758470320975,1.50551068105605,1.47212396101661,1.34405200303991
ACI_curve5_08242013-tnf-tr504-hux1.csv,1,0.992122254586611,0.233787143808389,14,30.7835714285714,0.279138897885966,13.8827063222049,1.54834634507879,91.5318201635291,11.379626620193,0.19237953138869,8.40997835848992,1.08396265508899,65.3480080442143,8.64266910288004,1.45098023615612,1.65074221721275,1.42841299726482,1.40068263598179,1.31667966049989
ACI_curve5_08262013-tnf-tr500-hux1.csv,1,0.997111925716537,0.309852433497377,10,30.417,29.9780669967561,74.1011075836928,2.19722463567078,98.251524788506,14.7119664133607,21.1203867703289,46.3131117938942,1.57270909985692,71.6325671021272,11.2950669690917,1.41939005770818,1.60000277920134,1.39709539155758,1.37160412872581,1.30251254407071
ACI_curve5_09042012-tnf-tr11-sun-aci_2.csv,1,0.991802094551766,0.583820479012215,13,31.2569230769231,29.9511271197426,39.1053141526909,1.68141995790717,75.2097467727999,20.0431786486949,20.0768431280858,22.7560451044369,1.143995904573,52.2639115459971,15.0393755071659,1.49182453280434,1.71845828100711,1.46977795216389,1.4390378474946,1.3327134919362
ACI_curve5_09142012-tnf-tr-caferana-aci_2.csv,1,0.997453305179123,0.168176100719265,10,31.042,0.530196880222012,85.4057002156138,3.61651852243689,55.6508054035179,7.21320214538363,0.359872904243949,50.613764449952,2.49266207927626,39.1491002494616,5.44078050443286,1.47328924731328,1.68740067338925,1.45086594468792,1.42150918025972,1.32576606233365
ACI_curve5_1010-tnf-tr9-aci-hux1.csv,1,0.994048737799775,0.377666434419924,15,30.578,0.496484304854921,112.515574190599,3.60430276853632,70.5901618316542,21.9599223908203,0.34640454659916,69.3638041133767,2.55484051665788,50.9930637466504,16.7772335064531,1.43324996663345,1.62210789371773,1.41077407573421,1.38430909314193,1.30891200759492
